Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,HasMortgage,HasDependents,HasCoSigner,Default,LoanToIncome,EmploymentYears,CreditRisk,Education_high school,Education_master's,Education_phd,EmploymentType_part-time,EmploymentType_self-employed,EmploymentType_unemployed,MaritalStatus_married,MaritalStatus_single,LoanPurpose_business,LoanPurpose_education,LoanPurpose_home,LoanPurpose_other,InterestLevel_medium,InterestLevel_high,DTIBucket_medium,DTIBucket_high,DTIBucket_extreme,y_true,y_pred,cluster
26,141418,208796,406,38,4,13.84,24,0.5,1,1,1,0,1.476445714,3.166666667,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,38
51,139955,141335,714,48,2,23.0,36,0.4,0,0,1,0,1.009860312,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,26
22,126735,17775,339,6,3,11.0,36,0.9,1,0,1,1,0.140253284,0.5,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,27
47,15054,91022,527,56,4,6.66,12,0.69,0,1,1,0,6.046366414,4.666666667,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,49
32,39183,166648,392,85,1,7.57,60,0.2,0,1,0,0,4.253068933,7.083333333,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,49
69,35586,14825,467,25,2,8.92,36,0.33,0,1,1,0,0.416596414,2.083333333,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45
67,30248,54387,836,89,2,15.33,60,0.69,1,1,1,0,1.798036234,7.416666667,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,43
24,60559,152456,738,27,4,2.7,60,0.12,0,0,1,0,2.517478822,2.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
31,20605,113466,423,45,3,15.86,36,0.31,0,1,1,0,5.506721669,3.75,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,7
65,81947,81049,427,42,4,13.64,36,0.79,0,1,1,0,0.989041698,3.5,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
20,120538,29958,382,114,3,6.09,48,0.13,0,0,0,0,0.248535731,9.5,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,45
64,87156,51270,764,70,1,15.25,48,0.51,0,1,0,0,0.588255542,5.833333333,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,20
35,149020,159987,585,38,3,18.41,36,0.88,0,1,0,1,1.073594148,3.166666667,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,24
58,18442,76811,771,0,4,21.52,48,0.6,1,1,0,0,4.165003796,0.0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,8
43,64499,23137,540,112,1,7.37,36,0.73,0,1,1,0,0.35871874,9.333333333,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21
58,50832,138352,814,47,4,5.77,60,0.73,0,1,0,0,2.721750079,3.916666667,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,38
37,98772,8223,628,63,2,14.58,24,0.56,0,0,0,0,0.083252339,5.25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40
57,119744,234933,621,72,4,18.18,48,0.77,0,0,0,0,1.961960516,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10
18,30619,61042,332,32,1,10.42,24,0.11,0,0,0,1,1.993598746,2.666666667,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,2
23,70038,27089,417,109,2,18.28,60,0.62,1,0,0,0,0.38677575,9.083333333,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,36
43,119564,78529,714,98,4,4.67,24,0.43,0,1,0,0,0.656794687,8.166666667,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,22
20,71732,75628,423,30,4,21.24,12,0.63,1,0,0,0,1.054313277,2.5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,36
18,68267,62070,448,77,2,23.88,12,0.69,0,1,0,0,0.909224076,6.416666667,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
40,83334,77671,337,50,2,20.04,24,0.75,1,0,1,0,0.932044544,4.166666667,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,36
44,18286,98340,648,61,4,5.66,48,0.63,1,1,1,0,5.377884721,5.083333333,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13
48,32438,31870,327,0,4,23.3,24,0.51,1,1,0,0,0.982489673,0.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,48
34,78740,94647,770,40,4,13.53,48,0.3,0,0,1,0,1.202019304,3.333333333,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,20
52,26841,96147,803,36,3,6.13,60,0.43,1,1,1,1,3.582094557,3.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,40
68,97838,180046,550,118,3,3.63,48,0.76,1,1,1,0,1.840246121,9.833333333,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15
24,83713,129406,440,119,3,19.72,24,0.32,0,1,0,0,1.545829202,9.916666667,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,33
25,20056,99137,841,39,4,18.48,12,0.85,0,0,1,0,4.943009573,3.25,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10
58,122456,248790,601,63,4,19.65,36,0.59,1,0,0,0,2.031668518,5.25,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,46
63,108856,157403,367,101,1,21.2,12,0.25,1,0,1,0,1.445974498,8.416666667,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,24
28,73478,8447,574,16,2,18.11,48,0.83,1,0,0,0,0.11495958,1.333333333,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,48
36,67004,209526,448,56,2,14.58,36,0.4,1,0,1,1,3.127067041,4.666666667,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,19
32,31790,19495,730,68,2,24.21,24,0.65,0,1,1,0,0.613243158,5.666666667,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34
40,87228,195219,300,14,2,2.02,12,0.76,1,1,1,0,2.238031366,1.166666667,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16
20,17958,172536,490,44,2,14.12,12,0.82,0,0,0,0,9.60775142,3.666666667,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,11
19,127194,179403,811,28,2,11.82,36,0.35,0,1,1,0,1.410467475,2.333333333,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,37
60,135178,80714,642,82,3,21.76,12,0.21,1,1,1,0,0.597094202,6.833333333,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,34
37,18987,135142,758,79,1,2.29,36,0.45,0,0,0,0,7.117606784,6.583333333,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22
29,93635,212343,524,111,3,16.36,24,0.35,1,1,1,0,2.267773803,9.25,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,16
21,149330,148926,433,2,1,10.78,12,0.77,0,0,1,0,0.997294582,0.166666667,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,21
30,118741,195358,769,59,3,11.13,12,0.25,0,1,0,0,1.645244692,4.916666667,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12
65,95049,190742,824,83,3,15.35,60,0.83,1,0,1,0,2.006775453,6.916666667,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,38
36,92298,125323,332,88,2,20.46,60,0.8,0,0,0,1,1.357808403,7.333333333,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,39
53,59773,126371,743,28,1,10.75,48,0.23,0,0,1,0,2.114181989,2.333333333,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12
51,95120,37136,582,83,2,2.08,12,0.81,0,0,1,0,0.390412111,6.916666667,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
26,149570,58228,482,34,1,24.74,12,0.67,1,0,1,0,0.389302668,2.833333333,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,17
25,126948,32184,644,34,1,14.38,48,0.32,1,1,0,0,0.253521127,2.833333333,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,21
60,41179,15036,483,59,4,13.33,60,0.42,0,0,1,0,0.36513757,4.916666667,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,31
33,67819,83641,477,44,1,14.91,36,0.13,1,1,0,0,1.233297454,3.666666667,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,30
36,69823,205787,334,14,2,16.21,12,0.52,0,1,0,1,2.94726666,1.166666667,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,5
27,116879,174589,534,6,1,24.72,36,0.16,0,1,1,0,1.493758502,0.5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17
55,26311,133585,357,35,1,17.79,48,0.76,1,0,1,0,5.077154042,2.916666667,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,26
18,48137,151651,675,38,1,19.53,36,0.66,1,1,1,1,3.150404055,3.166666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,10
31,146083,183281,798,53,4,17.98,60,0.32,1,0,0,0,1.254636063,4.416666667,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,23
48,95363,240706,515,110,2,12.52,12,0.24,0,0,1,0,2.524102639,9.166666667,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,15
18,16390,92214,663,58,4,18.33,24,0.4,1,0,0,1,5.626235509,4.833333333,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,26
18,64615,199003,841,62,3,21.83,24,0.12,1,1,0,0,3.079826666,5.166666667,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
51,83161,120014,447,17,1,15.54,60,0.84,0,0,0,0,1.443152439,1.416666667,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5
18,135511,216316,759,89,3,2.26,60,0.52,0,0,1,1,1.596298455,7.416666667,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,22
55,19613,102677,436,109,4,21.6,24,0.68,1,0,0,0,5.235150156,9.083333333,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,36
35,46248,132223,382,102,1,12.45,12,0.15,0,0,1,1,2.858999308,8.5,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,41
53,117066,38082,648,43,1,18.53,48,0.63,1,1,0,0,0.325303675,3.583333333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6
24,108792,232435,337,16,3,21.14,48,0.34,0,1,1,0,2.136508199,1.333333333,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,48
30,130102,83221,462,101,1,4.75,12,0.41,0,1,0,0,0.639659652,8.416666667,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45
19,146159,98002,691,29,3,10.11,60,0.84,0,1,1,0,0.670516355,2.416666667,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,12
59,28067,213635,581,0,4,14.77,36,0.89,0,0,0,1,7.611607938,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,19
28,21954,133854,738,96,4,19.95,60,0.51,0,0,1,0,6.097021044,8.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,26
68,67578,40792,325,26,1,2.89,48,0.26,0,1,0,0,0.6036284,2.166666667,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18
68,93032,142506,721,47,4,5.06,12,0.4,0,1,1,0,1.531795511,3.916666667,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13
36,146117,180560,535,27,1,10.38,12,0.52,1,0,0,0,1.235722058,2.25,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,11
25,141763,212891,315,95,4,23.02,60,0.43,1,0,1,0,1.501738818,7.916666667,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,48
47,42138,7827,538,83,1,2.35,36,0.55,0,0,1,0,0.185746832,6.916666667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49
46,40412,106302,369,27,3,18.78,36,0.26,1,0,1,0,2.6304563,2.25,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,48
34,47693,172375,509,83,2,24.21,48,0.49,0,0,1,1,3.614262051,6.916666667,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,39
31,17737,187242,706,39,3,8.89,36,0.52,0,0,0,0,10.55657665,3.25,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,43
29,62943,96434,756,99,2,11.56,36,0.36,1,1,1,0,1.532084584,8.25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,13
25,125452,139259,434,98,3,3.2,36,0.45,1,1,1,0,1.11005803,8.166666667,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,27
29,73376,172550,538,113,3,5.34,48,0.86,0,1,1,0,2.35158635,9.416666667,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49
65,29585,243879,689,87,1,23.48,60,0.72,0,1,1,0,8.24333277,7.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,36
68,138317,222248,354,19,2,7.77,12,0.33,1,1,1,0,1.606801767,1.583333333,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,9
22,90076,16320,790,0,3,6.7,36,0.79,0,0,0,0,0.181180337,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,43
48,104849,116090,583,61,4,24.83,36,0.36,0,1,0,0,1.107211323,5.083333333,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,33
40,114420,24024,621,6,2,20.75,12,0.82,1,1,1,0,0.209963293,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34
69,99271,26535,711,30,2,21.14,60,0.81,1,1,1,0,0.267298607,2.5,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,8
65,22319,17004,650,72,2,3.72,36,0.61,1,1,1,0,0.761862091,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12
66,49629,183103,509,100,1,3.75,60,0.38,1,1,1,0,3.689435612,8.333333333,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15
46,108738,191836,474,29,3,12.06,24,0.43,0,1,0,0,1.764203866,2.416666667,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,19
62,55308,124704,405,103,2,20.13,24,0.9,0,1,0,0,2.254719028,8.583333333,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,29
26,39598,66697,487,77,3,24.2,48,0.58,1,0,0,1,1.684352745,6.416666667,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,17
42,15708,244029,487,71,4,4.38,24,0.59,0,0,0,1,15.53533231,5.916666667,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,32
24,102605,234105,626,4,1,5.6,12,0.59,0,1,0,0,2.281613956,0.333333333,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
58,142446,213801,687,85,1,12.17,48,0.17,0,1,1,0,1.500926667,7.083333333,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,13
33,142123,23620,719,40,3,21.83,12,0.15,1,0,0,0,0.166194071,3.333333333,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10
41,133006,209747,423,3,3,20.29,60,0.26,0,1,0,0,1.576973971,0.25,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,26
28,146441,246358,673,90,4,13.61,48,0.61,0,0,0,0,1.682302088,7.5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,15
27,78481,122343,751,10,4,15.38,48,0.8,1,1,0,0,1.558886864,0.833333333,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,20
53,59529,14056,331,106,2,10.76,60,0.5,0,1,1,0,0.23612021,8.833333333,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,30
31,129215,106902,632,70,4,18.48,12,0.24,0,0,1,0,0.82731881,5.833333333,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,8
21,27572,106319,501,116,4,3.27,60,0.79,1,0,0,0,3.856049616,9.666666667,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,49
26,57718,25609,495,55,2,20.13,36,0.89,0,1,0,0,0.443691743,4.583333333,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,36
43,99259,11727,395,61,4,2.0,48,0.7,1,0,1,0,0.118145458,5.083333333,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,15
22,65664,38584,745,90,4,13.03,36,0.17,1,0,0,0,0.587597466,7.5,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4
69,105925,93295,331,69,1,24.17,60,0.7,0,0,0,0,0.880764692,5.75,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,29
42,35682,53651,515,5,1,15.47,24,0.79,1,1,0,0,1.503587243,0.416666667,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,16
55,93918,7224,646,57,2,16.58,24,0.64,1,0,1,0,0.076918163,4.75,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,15
41,131798,65565,573,33,1,9.23,48,0.47,0,1,0,0,0.497465819,2.75,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19
67,65099,82832,455,26,3,23.29,60,0.69,0,1,1,0,1.272400498,2.166666667,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,36
47,55377,81369,341,18,3,8.56,24,0.46,0,0,0,0,1.469364538,1.5,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,45
27,83405,65835,301,111,1,14.56,48,0.15,1,1,1,0,0.789341167,9.25,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,7
51,103974,241742,482,28,3,9.64,60,0.25,0,0,1,0,2.325023564,2.333333333,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45
51,148057,41480,368,8,4,22.12,60,0.33,1,0,1,0,0.28016237,0.666666667,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,48
63,34011,184649,498,103,3,15.23,24,0.89,1,1,1,0,5.429096469,8.583333333,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,11
48,78880,26276,440,40,3,3.5,60,0.64,0,0,1,0,0.33311359,3.333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32
68,115999,139610,377,21,3,23.31,60,0.34,1,0,0,0,1.203544858,1.75,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17
23,40874,144759,564,72,1,11.89,24,0.42,0,1,1,1,3.541591232,6.0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,16
69,91800,134108,590,33,2,24.75,48,0.21,1,0,0,0,1.46087146,2.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
34,127150,45577,503,107,1,23.42,60,0.65,1,1,0,0,0.358450649,8.916666667,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36
59,85187,110995,798,93,1,20.07,24,0.16,1,0,1,0,1.302957024,7.75,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
45,44792,178180,519,80,4,16.35,36,0.63,0,1,0,0,3.97794249,6.666666667,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
26,92430,31539,359,51,4,16.69,60,0.14,1,0,0,0,0.341220383,4.25,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,19
69,68321,217302,620,47,4,12.5,60,0.82,1,1,0,0,3.180603328,3.916666667,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,42
40,82336,196178,358,86,2,14.87,60,0.11,1,0,1,0,2.382651574,7.166666667,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,14
56,109252,68396,774,46,1,12.24,60,0.55,0,1,0,0,0.626038883,3.833333333,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,20
47,79014,92146,740,45,4,20.73,48,0.6,1,0,0,0,1.166198395,3.75,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,10
20,48603,246259,471,45,1,2.17,24,0.61,1,1,0,0,5.066744851,3.75,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,32
23,114941,191170,620,79,1,12.6,12,0.43,0,1,0,0,1.663201121,6.583333333,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4
35,58343,127305,484,112,3,15.68,24,0.64,0,1,0,0,2.182009838,9.333333333,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,19
29,120091,41544,313,86,4,11.27,36,0.44,0,0,0,0,0.345937664,7.166666667,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,7
46,87033,233039,579,111,1,3.89,24,0.57,0,0,0,0,2.677593556,9.25,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32
32,145657,201833,697,101,3,2.97,48,0.24,1,0,1,0,1.385673191,8.416666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,43
65,56054,35381,749,23,4,12.14,48,0.27,0,1,1,0,0.631194919,1.916666667,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,37
24,75478,129336,710,97,4,15.67,12,0.83,1,1,0,0,1.713558918,8.083333333,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,47
50,22546,141017,316,52,4,9.83,36,0.49,1,0,1,1,6.254634969,4.333333333,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,3
53,141491,123098,527,3,4,8.26,12,0.71,1,0,0,0,0.870005866,0.25,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19
52,71408,56201,666,53,4,21.58,36,0.47,1,0,1,0,0.787040668,4.416666667,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,46
31,109185,54643,493,117,3,6.53,36,0.81,1,1,0,0,0.500462518,9.75,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
21,67028,87234,447,106,1,4.84,36,0.62,0,1,1,0,1.301456108,8.833333333,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18
19,93380,135296,526,103,3,14.77,48,0.53,1,1,0,0,1.448875562,8.583333333,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
62,16163,55855,408,49,1,19.2,48,0.84,0,0,0,0,3.455732228,4.083333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
22,84585,149425,659,83,3,22.18,60,0.32,1,1,0,0,1.766566176,6.916666667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34
48,44935,23831,649,8,3,20.82,12,0.35,0,1,1,1,0.53034383,0.666666667,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,46
21,113775,81091,795,99,4,4.41,48,0.36,1,1,0,0,0.712731268,8.25,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25
19,76828,31977,555,16,4,21.64,24,0.84,1,0,1,0,0.416215442,1.333333333,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,28
52,93157,210068,341,76,4,19.94,60,0.39,1,1,0,1,2.25498889,6.333333333,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,24
34,24248,201534,797,74,2,16.29,60,0.62,0,0,1,0,8.311365886,6.166666667,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,47
39,84102,197061,422,43,2,5.78,60,0.73,0,0,1,0,2.34311907,3.583333333,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
69,16091,171204,836,85,4,7.26,48,0.22,1,0,1,0,10.6397365,7.083333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47
22,68093,159077,317,79,1,24.66,12,0.34,0,1,1,1,2.336172587,6.583333333,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,39
30,50299,84688,615,81,1,19.92,36,0.34,0,1,1,0,1.683691525,6.75,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,26
61,80486,96185,797,11,2,17.33,36,0.33,0,0,1,0,1.195052556,0.916666667,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10
46,59891,189229,830,0,1,22.38,24,0.9,0,0,0,0,3.159556528,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8
21,55055,224826,770,35,4,16.73,12,0.19,0,0,0,0,4.083661793,2.916666667,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,37
62,123509,205125,415,85,3,11.05,36,0.85,0,1,1,0,1.660810143,7.083333333,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,16
46,129753,137136,710,119,1,3.58,36,0.24,1,1,1,0,1.056900418,9.916666667,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,22
66,116999,27619,595,68,2,10.92,60,0.17,0,0,1,0,0.236061847,5.666666667,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,11
33,130773,7044,596,76,2,4.32,12,0.14,0,1,0,1,0.05386433,6.333333333,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,49
52,64193,94976,762,89,1,24.76,24,0.69,1,1,0,0,1.479538267,7.416666667,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,46
