Age,Income,LoanAmount,CreditScore,MonthsEmployed,NumCreditLines,InterestRate,LoanTerm,DTIRatio,HasMortgage,HasDependents,HasCoSigner,LoanToIncome,EmploymentYears,CreditRisk,Education_high school,Education_master's,Education_phd,EmploymentType_part-time,EmploymentType_self-employed,EmploymentType_unemployed,MaritalStatus_married,MaritalStatus_single,LoanPurpose_business,LoanPurpose_education,LoanPurpose_home,LoanPurpose_other,InterestLevel_medium,InterestLevel_high,DTIBucket_medium,DTIBucket_high,DTIBucket_extreme,Default,prediction,cluster
36,136510,71776,532,36,4,18.91,36,0.88,0,0,1,0.525792982,3.0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,23
29,129715,154014,718,47,1,21.84,12,0.68,0,1,1,1.187326061,3.916666667,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,33
24,70042,142159,648,44,4,16.89,60,0.41,1,0,0,2.029625082,3.666666667,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,28
35,142743,38392,706,97,4,2.28,24,0.79,1,1,1,0.268958898,8.083333333,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16
29,32433,232461,461,1,4,4.74,48,0.36,0,0,0,7.16742207,0.083333333,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,40
27,118334,148020,440,73,2,17.02,12,0.54,1,1,0,1.250866192,6.083333333,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,27
32,101057,78819,424,1,3,4.49,12,0.73,1,0,1,0.779945971,0.083333333,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
28,48136,219196,812,1,3,20.3,48,0.76,0,0,0,4.553681236,0.083333333,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,36
59,135136,32619,496,41,2,6.09,60,0.28,0,1,1,0.241379055,3.416666667,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,42
69,127728,219903,752,30,2,21.89,36,0.55,1,1,0,1.721650695,2.5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,48
19,49602,64084,579,48,4,15.63,36,0.34,1,1,1,1.291964034,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,22
35,98814,122214,802,51,1,7.66,48,0.45,0,1,1,1.236808549,4.25,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,16
65,129703,213582,493,76,4,3.0,48,0.74,0,1,1,1.646700539,6.333333333,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20
38,92776,161126,826,119,3,18.77,12,0.35,1,0,0,1.736720704,9.916666667,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,25
36,77124,174521,699,106,2,7.82,12,0.4,0,1,0,2.262862403,8.833333333,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,13
24,87450,19533,528,84,2,7.68,12,0.2,0,1,0,0.223361921,7.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14
24,92445,92619,583,60,3,24.92,36,0.5,0,0,1,1.0018822,5.0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,23
34,63156,95058,709,48,4,24.09,60,0.32,0,0,1,1.505130154,4.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,45
25,105477,55976,731,22,3,2.61,60,0.45,1,0,1,0.530693895,1.833333333,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
25,25497,94969,324,26,3,16.93,12,0.45,1,1,0,3.724712711,2.166666667,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,27
39,15835,112872,426,1,4,3.74,12,0.61,1,0,1,7.128007578,0.083333333,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13
33,140047,46438,517,56,2,5.12,24,0.15,0,0,1,0.331588681,4.666666667,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42
37,41238,223999,586,58,1,3.3,36,0.61,1,1,1,5.431858965,4.833333333,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,42
36,132457,51647,605,53,3,4.32,36,0.34,1,1,0,0.389915218,4.416666667,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,13
20,93455,240871,408,82,1,13.51,60,0.62,1,1,0,2.577400888,6.833333333,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,32
50,50429,135505,744,93,2,8.52,36,0.76,1,1,1,2.687045153,7.75,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,36
23,27881,223644,473,69,3,4.97,60,0.12,0,1,1,8.021376565,5.75,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,31
30,133380,89806,825,83,3,14.83,24,0.26,0,1,0,0.673309342,6.916666667,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2
61,90884,90882,340,18,2,9.44,12,0.49,1,1,0,0.999977994,1.5,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,22
54,25543,93672,439,96,3,14.0,36,0.42,1,1,1,3.667227812,8.0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,22
50,94447,230208,700,9,2,24.24,60,0.28,1,0,1,2.437430517,0.75,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4
35,92577,247761,395,72,4,8.12,48,0.38,1,1,0,2.676269484,6.0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,22
35,48813,42228,528,82,4,16.16,12,0.84,1,1,0,0.865097413,6.833333333,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,41
29,115207,218625,581,30,1,16.07,60,0.8,0,0,1,1.897671148,2.5,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,2
20,29799,198295,793,9,3,11.44,12,0.21,0,1,0,6.654417933,0.75,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,11
61,27391,198346,342,39,1,22.18,48,0.55,0,0,0,7.241283633,3.25,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,34
47,95650,175485,508,114,4,8.51,48,0.67,0,1,0,1.834657606,9.5,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,37
50,103050,92197,338,60,1,14.15,12,0.61,1,1,0,0.894682193,5.0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,35
18,84524,214472,434,52,1,24.38,12,0.74,0,1,1,2.537409493,4.333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,29
64,137768,20965,498,45,4,23.65,60,0.27,0,1,0,0.152176122,3.75,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,26
40,101910,184703,362,102,4,17.8,48,0.74,0,0,0,1.812412913,8.5,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,25
45,39733,24492,481,18,2,10.38,24,0.89,0,1,0,0.616414567,1.5,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,41
20,90456,145429,418,98,4,17.56,36,0.23,1,0,0,1.607731936,8.166666667,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5
35,145128,140870,806,78,4,4.92,48,0.42,0,0,0,0.970660383,6.5,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,16
35,35450,193356,404,39,3,13.52,36,0.38,0,0,1,5.454330042,3.25,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,17
68,81875,78011,643,57,4,17.91,24,0.48,1,0,1,0.952806107,4.75,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
25,90277,127071,399,25,2,5.52,24,0.73,0,0,0,1.407567819,2.083333333,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,42
48,55376,185119,563,6,2,8.96,36,0.71,1,1,0,3.342946403,0.5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22
31,37354,141910,455,17,2,21.81,12,0.3,0,0,1,3.799057665,1.416666667,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,30
69,113640,107726,849,45,2,13.53,48,0.17,1,1,1,0.947958465,3.75,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,28
46,28771,65522,335,82,1,23.67,12,0.52,0,0,1,2.277362622,6.833333333,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,46
34,46912,208699,636,17,1,2.02,36,0.6,1,0,0,4.448733799,1.416666667,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
21,38142,46875,556,89,2,20.32,48,0.55,1,1,1,1.228960201,7.416666667,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10
27,19913,122921,834,63,1,11.39,36,0.46,0,0,1,6.172902124,5.25,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,27
56,23482,169495,639,1,4,23.06,48,0.68,1,1,0,7.218081935,0.083333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,7
33,105784,5760,722,91,2,6.4,60,0.15,1,1,1,0.054450579,7.583333333,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,16
59,54518,43199,492,27,1,24.95,48,0.82,1,1,0,0.792380498,2.25,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5
65,108349,89715,576,55,4,22.51,12,0.89,0,1,0,0.828018717,4.583333333,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,29
48,116156,89229,788,40,2,20.75,48,0.72,1,0,0,0.768182444,3.333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,4
39,37797,24317,583,31,1,21.16,60,0.32,0,0,0,0.643357938,2.583333333,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,7
49,101477,86501,381,80,3,19.3,60,0.89,1,1,0,0.85241976,6.666666667,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,24
28,24772,146057,582,109,4,24.75,48,0.38,1,1,1,5.896051994,9.083333333,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,23
21,55271,103142,327,63,1,4.72,24,0.18,0,1,0,1.866114237,5.25,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,13
53,133020,48606,726,58,2,24.31,60,0.47,0,0,1,0.365403699,4.833333333,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,4
24,32942,221037,719,74,4,22.84,48,0.77,1,0,0,6.709884039,6.166666667,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,48
59,59975,171728,438,76,3,21.99,24,0.82,0,0,0,2.863326386,6.333333333,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1
56,123769,198292,720,34,1,7.44,36,0.13,1,1,1,1.602113615,2.833333333,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,38
54,47313,56113,641,110,2,21.46,12,0.65,0,1,0,1.185995392,9.166666667,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,48
38,119887,203900,466,67,4,16.66,60,0.21,1,1,0,1.700768223,5.583333333,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,13
24,144535,10972,825,75,4,15.54,60,0.15,0,0,1,0.075912409,6.25,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,38
39,39685,187214,607,47,1,16.27,36,0.26,1,0,0,4.717500315,3.916666667,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,6
29,132862,36430,481,68,4,3.15,60,0.37,0,1,0,0.274194277,5.666666667,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20
62,76633,116573,575,75,2,7.41,48,0.21,0,1,1,1.52118539,6.25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16
29,68457,147146,510,95,2,6.18,60,0.36,1,0,0,2.149466088,7.916666667,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,40
49,114013,207012,366,110,3,10.15,60,0.87,0,0,0,1.815687685,9.166666667,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
50,28437,29760,664,21,3,24.57,48,0.11,0,0,0,1.046523895,1.75,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,49
46,40642,155724,435,15,4,14.68,60,0.66,0,1,1,3.831602775,1.25,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,31
58,135369,174199,315,40,1,22.21,12,0.26,0,0,1,1.286845585,3.333333333,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,15
67,70651,184637,565,65,4,22.82,60,0.26,0,0,0,2.613367114,5.416666667,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,21
42,77625,191993,578,105,4,6.2,48,0.12,0,1,1,2.473339775,8.75,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,41
28,19038,125487,842,49,4,7.9,12,0.73,1,0,1,6.591396155,4.083333333,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,19
36,129553,101901,543,55,1,23.38,36,0.77,0,0,0,0.786558397,4.583333333,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,29
36,62597,27686,561,11,2,3.11,36,0.53,0,1,0,0.442289567,0.916666667,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,36
33,22836,204113,323,29,4,12.84,60,0.3,1,1,1,8.938211596,2.416666667,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,12
64,44991,162880,669,28,4,9.16,48,0.19,0,1,0,3.620279611,2.333333333,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,38
60,60496,163418,611,33,2,13.44,48,0.11,1,0,0,2.701302565,2.75,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,19
31,29533,176579,692,48,3,14.38,12,0.32,1,1,1,5.979040395,4.0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,12
34,103323,139856,588,33,1,10.12,36,0.49,0,1,0,1.353580519,2.75,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,17
25,71947,98671,767,33,1,9.71,24,0.43,1,1,1,1.371440088,2.75,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,6
52,125051,96894,546,33,3,12.74,12,0.18,1,0,1,0.774835867,2.75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17
66,133050,54850,617,113,1,4.77,48,0.47,0,0,0,0.412251033,9.416666667,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11
53,104452,196006,782,89,4,17.46,60,0.37,1,0,1,1.876517443,7.416666667,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,25
27,51834,242351,407,47,3,21.43,12,0.51,0,0,1,4.675521858,3.916666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,46
47,112298,171470,343,75,3,24.67,24,0.39,1,1,1,1.526919446,6.25,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,30
34,19118,154779,359,82,3,10.81,12,0.23,1,0,0,8.095982843,6.833333333,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,40
48,147374,242000,714,81,2,21.66,12,0.79,1,0,0,1.642080693,6.75,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,39
29,41975,161402,309,21,1,17.36,12,0.24,0,0,0,3.845193568,1.75,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,44
20,138207,170865,518,25,4,18.04,36,0.79,1,1,0,1.236297727,2.083333333,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1
65,108117,240665,407,54,1,15.32,24,0.61,0,1,0,2.225968164,4.5,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,17
28,141530,15046,775,110,1,20.95,60,0.85,1,0,1,0.106309616,9.166666667,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,4
39,126981,52452,766,21,2,8.22,48,0.71,0,0,0,0.413069672,1.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11
21,113255,43542,590,62,2,24.53,60,0.61,1,0,0,0.384459847,5.166666667,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,25
47,17779,238905,470,82,1,2.04,36,0.69,0,1,1,13.43748242,6.833333333,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3
31,19097,153520,836,39,2,15.51,48,0.46,1,0,1,8.038958999,3.25,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,6
58,113563,242166,790,97,4,16.03,24,0.38,1,0,0,2.132437502,8.083333333,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2
26,24727,24790,671,8,1,17.28,48,0.77,1,1,1,1.002547822,0.666666667,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,11
35,16863,141141,469,119,3,7.46,48,0.34,1,1,0,8.369863014,9.916666667,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,13
52,70299,209184,618,109,4,14.54,12,0.31,1,1,1,2.975632655,9.083333333,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2
47,101755,157320,393,7,2,4.28,60,0.14,0,0,1,1.546066532,0.583333333,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
43,45470,40110,452,24,4,14.52,24,0.87,0,1,1,0.882120079,2.0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,12
59,79577,122356,719,36,4,2.57,36,0.55,0,0,1,1.537579954,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
43,147455,220117,688,92,2,23.47,60,0.22,1,0,0,1.492774067,7.666666667,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7
23,123005,97301,345,62,4,3.06,24,0.81,0,0,1,0.791032885,5.166666667,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,8
30,88543,207357,434,75,1,8.75,12,0.71,0,0,0,2.341879087,6.25,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31
29,92296,214742,849,104,4,15.19,60,0.24,1,0,1,2.326666378,8.666666667,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,47
60,129066,57327,463,21,1,9.51,36,0.11,1,0,1,0.4441681,1.75,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,40
67,77630,164781,777,56,3,16.07,12,0.29,1,0,1,2.122645884,4.666666667,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,47
24,60181,18199,384,14,4,14.97,48,0.3,0,1,1,0.302404413,1.166666667,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,32
31,107983,122381,360,14,3,16.48,24,0.23,1,1,1,1.133335803,1.166666667,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,3
55,149236,10822,504,45,1,5.45,48,0.37,0,0,0,0.072516015,3.75,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3
39,146096,165786,488,52,3,21.79,36,0.5,1,0,1,1.134774395,4.333333333,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,5
47,17476,227765,372,31,1,3.55,36,0.1,1,0,0,13.03301671,2.583333333,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2
48,25386,42596,312,95,2,4.38,60,0.39,1,0,0,1.677932719,7.916666667,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3
23,145399,96964,481,3,2,14.81,36,0.67,0,1,0,0.666882166,0.25,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,37
59,41103,203180,515,54,1,10.19,60,0.69,0,1,0,4.943191495,4.5,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
50,125453,239772,486,49,2,21.82,36,0.4,1,0,1,1.911249631,4.083333333,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
26,70784,136675,811,111,3,9.73,60,0.55,0,0,0,1.930874209,9.25,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,28
39,75483,169539,374,77,3,23.02,12,0.85,1,1,1,2.246055403,6.416666667,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,26
41,138697,131539,422,79,3,21.59,24,0.18,0,0,1,0.948391097,6.583333333,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,46
43,146172,167130,360,17,4,19.15,36,0.47,1,1,1,1.143379033,1.416666667,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,21
55,23709,212682,523,7,2,14.34,36,0.43,0,0,0,8.970517525,0.583333333,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,40
26,78151,69166,679,21,4,19.92,48,0.48,0,0,0,0.885030262,1.75,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,39
38,42065,223956,731,0,2,23.55,24,0.15,0,0,1,5.324046119,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,48
33,21269,228009,817,34,2,6.12,60,0.76,0,0,0,10.72025013,2.833333333,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,13
36,62792,147736,595,39,1,4.61,12,0.6,0,0,1,2.352783794,3.25,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
27,40886,109091,404,38,3,23.65,48,0.54,0,0,0,2.668174925,3.166666667,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,44
21,122613,153122,795,110,3,21.88,48,0.1,0,0,1,1.248823534,9.166666667,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,48
60,27813,124705,344,83,1,7.8,24,0.27,1,1,1,4.483694675,6.916666667,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
60,22006,160728,419,83,3,12.43,36,0.44,0,1,0,7.303826229,6.916666667,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
36,68476,241415,558,52,4,12.0,36,0.75,0,0,0,3.525541796,4.333333333,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,32
28,54776,78328,610,37,3,4.31,36,0.18,1,0,1,1.42996933,3.083333333,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,43
43,69190,221911,699,15,4,4.91,12,0.45,0,0,0,3.207269837,1.25,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,14
40,60087,180906,763,86,4,24.12,36,0.58,1,1,0,3.010734435,7.166666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,21
48,51436,34025,614,50,1,5.71,24,0.28,1,0,0,0.661501672,4.166666667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
65,98100,233191,692,22,4,19.5,12,0.21,1,0,1,2.377074414,1.833333333,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,45
38,71203,93990,806,38,4,5.72,12,0.61,1,1,1,1.32002865,3.166666667,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18
29,72946,161361,717,17,2,5.34,48,0.34,0,1,0,2.212060977,1.416666667,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,11
64,35499,166074,766,46,1,8.51,12,0.2,0,0,0,4.678272627,3.833333333,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,36
37,104713,31477,470,18,2,19.96,12,0.85,0,0,0,0.300602599,1.5,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,46
49,98788,95556,389,105,1,13.28,24,0.16,1,0,1,0.967283476,8.75,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,8
57,145015,208234,492,82,1,23.34,60,0.3,0,0,1,1.435948005,6.833333333,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,21
22,123160,41461,506,62,3,7.92,24,0.36,1,1,0,0.336643391,5.166666667,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,42
39,132216,38374,303,50,1,12.7,36,0.36,0,1,0,0.290237188,4.166666667,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,37
65,38961,228675,544,46,1,14.22,36,0.52,0,0,1,5.869330869,3.833333333,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2
24,53422,130564,444,85,1,14.83,12,0.87,1,0,0,2.44401183,7.083333333,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,40
48,130527,120887,423,80,3,18.43,12,0.41,1,1,1,0.926145548,6.666666667,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,29
40,43004,127286,423,36,4,15.03,12,0.38,0,1,0,2.959864199,3.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,12
20,114766,151346,504,49,3,21.68,12,0.34,0,1,0,1.318735514,4.083333333,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,29
19,75844,196696,745,27,4,17.88,12,0.4,1,0,0,2.593428617,2.25,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,21
67,123753,50516,520,28,2,7.51,60,0.43,0,0,1,0.408200205,2.333333333,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,8
25,24807,236279,353,82,4,2.66,24,0.86,1,1,0,9.524690612,6.833333333,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,8
21,17873,40635,390,9,1,24.59,24,0.85,0,0,0,2.273541096,0.75,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,25
44,119351,218495,717,39,3,18.58,24,0.72,0,0,1,1.830692663,3.25,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,48
27,43497,142852,787,115,2,22.86,12,0.24,1,0,1,3.284180518,9.583333333,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,4
